tipo,geojson,geom
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5192561249622,-34.912538204022]}",0101000020E6100000EF7A15FC76424DC00450470DCE7441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5156761433065,-34.9109820198398]}",0101000020E6100000116A05AD01424DC0633A0F0F9B7441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3354240635346,-34.6720886197465]}",0101000020E61000001496FB2CEF2A4DC096E9F8FF065641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3366033430236,-34.6711004648133]}",0101000020E610000061017FD1152B4DC00A5ABA9EE65541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3334213021957,-34.6738554075379]}",0101000020E6100000355C9A8CAD2A4DC0D3CDDCE4405641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3322868447253,-34.6745314591917]}",0101000020E61000003E7E1560882A4DC0FDACFE0B575641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.330164787189,-34.6761763593116]}",0101000020E61000003DA2F9D6422A4DC02AC96AF28C5641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3290003989795,-34.6770829796126]}",0101000020E610000072FE60AF1C2A4DC0A80EB3A7AA5641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3313782007435,-34.6752326500978]}",0101000020E61000007F66D3996A2A4DC048AE02066E5641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3265781575327,-34.6789764955693]}",0101000020E61000006F182550CD294DC0869CA9B3E85641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3253741491386,-34.6799325708908]}",0101000020E6100000CDC130DCA5294DC00CBBCD07085741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3211687208964,-34.6832534202888]}",0101000020E6100000CB5F800E1C294DC0A5821BD9745741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3147342048942,-34.6875930803021]}",0101000020E6100000007ADE3549284DC0396DD00C035841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3170692146073,-34.6857493432016]}",0101000020E61000003DA759B995284DC0EE266DA2C65741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3135561979386,-34.6885190411276]}",0101000020E61000005BCD079C22284DC079285664215841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3123610285941,-34.6894308894093]}",0101000020E6100000A92D3972FB274DC0BE6E79453F5841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1859250055754,-34.955132932298]}",0101000020E6100000383AFD63CC174DC0B9C6C1CB417A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1803001873093,-34.959173982215]}",0101000020E610000067FA971314174DC0CB648A36C67A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1773865302671,-34.9610870869743]}",0101000020E6100000C81F119AB4164DC0CC94D3E6047B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1745907420597,-34.9629190597084]}",0101000020E61000005DAA4BFD58164DC0461287EE407B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1716631449823,-34.9648466496829]}",0101000020E61000004FD0D40EF9154DC08B055318807B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.189695389145,-34.7985844337752]}",0101000020E6100000374A42F047184DC06314C503386641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1868434970383,-34.7960814863855]}",0101000020E6100000FE9FDA7CEA174DC0037D86FFE56541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1840258702697,-34.7936013192278]}",0101000020E61000009136E3288E174DC0B11260BA946541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.182289664096,-34.788549298121]}",0101000020E610000077D8884455174DC0565BF32EEF6441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1803838241126,-34.7839901803725]}",0101000020E61000003AA530D116174DC0E48A4CCA596441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1738344410899,-34.7793005735683]}",0101000020E61000002BB3FB3440164DC0699D061FC06341C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2036042190632,-34.828180800211]}",0101000020E6100000211AFBB30F1A4DC06F0A16D4016A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.200371669584,-34.8292391483825]}",0101000020E610000039F463C7A5194DC0D06E2782246A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2019861616476,-34.828708227181]}",0101000020E6100000B642BBAEDA194DC094D5761C136A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1974868067174,-34.8301829705586]}",0101000020E61000000A1F683F47194DC06A1F826F436A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1989953564816,-34.8296881731415]}",0101000020E61000007C120AAE78194DC0A9C2D838336A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1944900616683,-34.8311645166791]}",0101000020E61000009321E30CE5184DC0B85D5099636A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1959777573365,-34.8306772755906]}",0101000020E61000007D4095CC15194DC09A180AA2536A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1927346983681,-34.8317386239644]}",0101000020E6100000D125D587AB184DC0A05F4669766A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1910266253426,-34.8322977261354]}",0101000020E610000082417A8F73184DC0B4245DBB886A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1893598861986,-34.832845125441]}",0101000020E6100000DE32DBF13C184DC0773348AB9A6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1871410484332,-34.8372432877406]}",0101000020E61000003E61E53CF4174DC01AD2BDC92A6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1875703681037,-34.8334306529153]}",0101000020E61000001A5A4A4E02184DC0A8E00ADBAD6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1866595520791,-34.8361887130258]}",0101000020E610000034D5CF75E4174DC07BDD533B086B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1861411569733,-34.8350615231609]}",0101000020E6100000E6D13279D3174DC0DE0FC64BE36A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2369874151391,-34.7586178651408]}",0101000020E610000007CB869A551E4DC07178E4631A6141C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2378599543864,-34.756789709731]}",0101000020E6100000098FEA31721E4DC03F9F367CDE6041C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2379853746467,-34.7557721449292]}",0101000020E61000005D84044E761E4DC071D94224BD6041C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2381636575606,-34.7543784569556]}",0101000020E6100000C32890257C1E4DC039B728798F6041C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2382832519598,-34.7534368883508]}",0101000020E6100000042DCB10801E4DC08B88B59E706041C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2383947093493,-34.7525704149819]}",0101000020E6100000F118C4B7831E4DC06524343A546041C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.238512175492,-34.7516444956363]}",0101000020E6100000C8B72491871E4DC0F97C07E3356041C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.238645681973,-34.7505938814491]}",0101000020E6100000ECB313F18B1E4DC063B3D675136041C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2339806577952,-34.7664205172626]}",0101000020E61000003E900414F31D4DC0245048111A6241C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2347206923512,-34.761536434306]}",0101000020E6100000E3ABE0530B1E4DC03E07A0067A6141C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2354875934321,-34.7605497052029]}",0101000020E6100000C5331C75241E4DC0196A57B1596141C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2362394362352,-34.7595758456865]}",0101000020E6100000EB5306183D1E4DC00B0704C8396141C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2320825066773,-34.7693593341019]}",0101000020E61000008A132CE1B41D4DC0806BDD5D7A6241C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2327298656393,-34.7683666450227]}",0101000020E610000099DC9C17CA1D4DC0DEDA95D6596241C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2333509436232,-34.7673966336019]}",0101000020E610000019AD9771DE1D4DC0BF308A0D3A6241C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2335259833937,-34.7650057581024]}",0101000020E61000009DB8EE2DE41D4DC09D266CB5EB6141C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2332037572901,-34.7634860968889]}",0101000020E6100000BF6EE79ED91D4DC0568B94E9B96141C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2339874671432,-34.7624826055128]}",0101000020E6100000EA86234DF31D4DC02739AF07996141C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2216941666686,-34.7847414436555]}",0101000020E610000021C77579601C4DC07A285A68726441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.217488638691,-34.789898456591]}",0101000020E6100000F836EFAAD61B4DC0161C83641B6541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2180896316252,-34.7891696329278]}",0101000020E6100000A4B66D5CEA1B4DC0EF35B282036541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2195205849973,-34.7874423870926]}",0101000020E610000060AE2240191C4DC0070682E9CA6441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2147964732202,-34.7933431433443]}",0101000020E61000006EE369737E1B4DC0BB95A3448C6541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2160564751305,-34.7916222014467]}",0101000020E6100000286313BDA71B4DC0240055E0536541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2167803838776,-34.790752090936]}",0101000020E61000009795A975BF1B4DC027E8505D376541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2127977399811,-34.7961893241806]}",0101000020E6100000D3F0D2F43C1B4DC0D5632288E96541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2135107384145,-34.7951548393266]}",0101000020E6100000DF6AE351541B4DC0FD143FA2C76541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2063029188318,-34.8054648109123]}",0101000020E6100000DBB95022681A4DC036798E78196741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.205912154041,-34.8063591424115]}",0101000020E610000042BA57545B1A4DC076BEC0C6366741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2070982098345,-34.8036445851235]}",0101000020E61000005326B331821A4DC03B5B65D3DD6641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2067254920873,-34.8044976557728]}",0101000020E6100000DFE11DFB751A4DC061A078C7F96641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2075343554619,-34.8026463165076]}",0101000020E6100000A9C05A7C901A4DC0D1D34F1DBD6641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2033211133261,-34.8236156321286]}",0101000020E61000003B291E6D061A4DC0BA3BAE3C6C6941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2031938059112,-34.809854216992]}",0101000020E6100000B7912F41021A4DC01341904DA96741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.204007582426,-34.8089389759119]}",0101000020E6100000F153A3EB1C1A4DC02E00F74F8B6741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2048048742043,-34.8080369550918]}",0101000020E61000006762CE0B371A4DC0140A44C16D6741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2027897275478,-34.8223587570967]}",0101000020E610000030E48703F5194DC098A73F0D436941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2021538689855,-34.8213763708663]}",0101000020E6100000C006902DE0194DC0FA4965DC226941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2013178910342,-34.820038097211]}",0101000020E6100000B30BDFC8C4194DC0627F2402F76841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.200937062785,-34.8123944485699]}",0101000020E6100000A19B404EB8194DC0A407928AFC6741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2024476620448,-34.8106989705967]}",0101000020E61000002ED113CEE9194DC08DCEDEFBC46741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2016492454842,-34.8115982533717]}",0101000020E6100000104F79A4CF194DC06CDC9973E26741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.199430220947,-34.8167669379303]}",0101000020E61000009B66F2ED86194DC0B46EABD18B6841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2245587075432,-34.7808518388816]}",0101000020E61000001277F856BE1C4DC04882FBF3F26341C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2250741033575,-34.7801459886834]}",0101000020E61000006B8C6C3ACF1C4DC019C0E1D2DB6341C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.220309640812,-34.7864825611695]}",0101000020E6100000FA23371B331C4DC07C8CE775AB6441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2211021492873,-34.7855379274168]}",0101000020E6100000D62142134D1C4DC0E902BE818C6441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1991484988705,-34.8143329125463]}",0101000020E61000001DD9B0B27D194DC0A9B8950F3C6841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2031443078171,-34.8236304206665]}",0101000020E6100000BA38F7A1001A4DC07360BCB86C6941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3986266198301,-34.8358216482584]}",0101000020E610000022BE733206334DC086472A34FC6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3968692235485,-34.8360686866277]}",0101000020E6100000FDF6579CCC324DC04F23794C046B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3941970242584,-34.836047686834]}",0101000020E610000067AF4F0C75324DC0A26C509C036B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3915716787127,-34.8357729577572]}",0101000020E6100000320E51051F324DC06739B89BFA6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3924376970584,-34.8358633371647]}",0101000020E6100000B24A01663B324DC02386E091FD6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3933179752891,-34.8359563975019]}",0101000020E6100000D865503E58324DC08A13869E006B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4901572484532,-34.9162018383371]}",0101000020E610000083000479BD3E4DC0B718121A467541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.486327625529,-34.9148437816216]}",0101000020E6100000F064CFFB3F3E4DC0C881DD99197541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4825146877879,-34.9134928293428]}",0101000020E6100000C3F1910AC33D4DC030944155ED7441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4786865076372,-34.9121345127925]}",0101000020E610000049AB7799453D4DC08DFFDED2C07441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4742557947201,-34.9105623434876]}",0101000020E61000007921F469B43C4DC0C91F8F4E8D7441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4632521460617,-34.9052489373492]}",0101000020E61000008291A8D84B3B4DC0A9537A32DF7341C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4418733327326,-34.892368818736]}",0101000020E6100000D0872C4E8F384DC07C383624397241C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.6349975596766,-34.9273928008064]}",0101000020E6100000E5EC9B9947514DC03201ABCEB47641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5522767154687,-34.939399642434]}",0101000020E6100000E5A3DF00B1464DC064105B3F3E7841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5486157896511,-34.9379324483636]}",0101000020E6100000744FCD0A39464DC017CAA32B0E7841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5453634894194,-34.9366226645182]}",0101000020E610000091BE8778CE454DC029666040E37741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5418050917891,-34.9351923916318]}",0101000020E61000002C0587DE59454DC067C36062B47741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5381395880272,-34.9337189781932]}",0101000020E610000044A10DC2E1444DC04A7F7D1A847741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5091137906006,-34.9229176528622]}",0101000020E6100000374904A42A414DC0DFF8672A227641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5052939894454,-34.9215670843896]}",0101000020E610000043C43379AD404DC0004304E9F57541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5014767101188,-34.9202124908299]}",0101000020E610000040D58A6330404DC01BBEDC85C97541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4976514949077,-34.9188549418408]}",0101000020E610000094B74F0BB33F4DC0B97CEA099D7541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2028171451683,-34.8241802500164]}",0101000020E610000071C886E9F5194DC028EA09BD7E6941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2009684920088,-34.8214214375868]}",0101000020E6100000205AE655B9194DC099557156246941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1981056334966,-34.8159965271184]}",0101000020E6100000BB8280865B194DC0C0CFFE92726841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1968494910251,-34.8125900647753]}",0101000020E6100000F717375D32194DC0DAA184F3026841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1957433790083,-34.8096083940995]}",0101000020E6100000E59F791E0E194DC0BB9C733FA16741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1946011595228,-34.8065133495486]}",0101000020E6100000FFF4D7B0E8184DC0A50C56D43B6741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.1934946887668,-34.8035225219293]}",0101000020E6100000FE19186FC4184DC093A474D3D96641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4544236466007,-34.900325305528]}",0101000020E6100000E656D68D2A3A4DC088800FDC3D7341C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4512751190147,-34.8983322314008]}",0101000020E61000005BD51262C3394DC09467F18CFC7241C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4481461297091,-34.89634787757]}",0101000020E6100000FC7635DA5C394DC04500FA86BB7241C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4450169704739,-34.8943637910711]}",0101000020E6100000D42CEB50F6384DC043B040837A7241C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4383723461001,-34.8870382906987]}",0101000020E610000043FCC4951C384DC0E76C80788A7141C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4379980508713,-34.883627753066]}",0101000020E6100000171AF45110384DC0D9A0D6B61A7141C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4376346148983,-34.8803159394284]}",0101000020E6100000F54A3B6904384DC00BFF5431AE7041C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4372643091826,-34.8769412979644]}",0101000020E6100000E0D2E146F8374DC064A2C99C3F7041C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4368969826584,-34.8735935797166]}",0101000020E6100000931E863DEC374DC0737017EAD16F41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4332337367799,-34.8685529855828]}",0101000020E6100000287FFD3374374DC0F2F585BE2C6F41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.43006496339,-34.8670029948876]}",0101000020E61000002D75645E0C374DC0C94942F4F96E41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4268759881123,-34.8654458056195]}",0101000020E6100000EA3154DFA3364DC047CC9BEDC66E41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4237147441305,-34.8639031536535]}",0101000020E6100000D26FE4483C364DC037EDE760946E41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4203489433978,-34.8622562595472]}",0101000020E6100000996682FECD354DC05FC3C1695E6E41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4170106079235,-34.8606242758467]}",0101000020E6100000EA8E859A60354DC0E473AFEF286E41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4135949316896,-34.8589585056832]}",0101000020E6100000F3B2C0ADF0344DC0E943315AF26D41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4091735598117,-34.8542058348911]}",0101000020E6100000BDE398CC5F344DC07674E69D566D41C0
